Environment,Sender_Node,Sender_MAC,Receiver_Node,Receiver_MAC,Timestamp,RSSI,LQI,Diff_RSSI
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:07.137,-92,4,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:07.239,-93,0,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:07.339,-92,4,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:07.440,-93,0,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:07.638,-92,4,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:07.739,-93,0,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:07.841,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:07.941,-92,4,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:08.040,-92,4,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:08.241,-93,0,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:08.441,-92,4,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:08.548,-92,4,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:08.643,-92,4,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:08.743,-92,4,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:08.844,-92,4,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:08.943,-93,0,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:09.043,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:09.145,-91,8,2
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:09.244,-92,4,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:09.345,-91,8,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:09.546,-89,16,2
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:09.645,-89,16,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:09.747,-88,20,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:09.846,-88,20,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:09.946,-88,20,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:10.046,-88,20,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:10.148,-88,20,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:10.247,-88,20,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:10.348,-87,24,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:10.447,-88,20,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:10.548,-87,24,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:10.649,-87,24,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:10.749,-87,24,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:10.849,-86,28,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:10.950,-86,28,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:11.050,-86,28,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:11.150,-86,28,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:11.249,-87,24,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:11.351,-87,24,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:11.451,-87,24,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:11.551,-88,20,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:11.652,-88,20,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:11.753,-89,16,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:11.853,-89,16,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:11.953,-89,16,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:12.153,-90,12,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:12.253,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:12.355,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:12.454,-91,8,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:12.555,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:12.655,-90,12,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:12.756,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:12.856,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:12.957,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:13.057,-91,8,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:13.157,-90,12,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:13.257,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:13.358,-89,16,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:13.457,-89,16,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:13.558,-90,12,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:13.658,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:13.859,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:13.959,-91,8,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:14.058,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:14.159,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:14.259,-93,0,-2
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:14.360,-92,4,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:14.459,-92,4,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:14.560,-92,4,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:14.662,-92,4,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:14.760,-93,0,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:14.861,-92,4,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:14.961,-92,4,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:15.063,-90,12,2
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:15.162,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:15.261,-91,8,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:15.364,-90,12,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:15.463,-89,16,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:15.563,-89,16,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:15.663,-90,12,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:15.764,-89,16,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:15.865,-90,12,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:15.966,-89,16,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:16.066,-90,12,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:16.166,-89,16,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:16.266,-88,20,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:16.366,-88,20,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:16.466,-88,20,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:16.567,-87,24,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:16.668,-86,28,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:16.769,-87,24,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:16.869,-87,24,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:16.968,-87,24,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:17.067,-87,24,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:17.168,-87,24,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:17.268,-87,24,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:17.370,-87,24,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:17.470,-86,28,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:17.570,-87,24,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:17.670,-87,24,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:17.770,-88,20,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:17.871,-88,20,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:17.971,-88,20,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:18.071,-89,16,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:18.172,-90,12,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:18.273,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:18.372,-91,8,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:18.472,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:18.574,-93,0,-2
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:18.672,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:18.772,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:18.874,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:18.974,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:19.175,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:19.275,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:19.375,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:19.475,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:19.575,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:20.379,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:20.478,-93,0,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:20.679,-92,4,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:20.781,-91,8,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:20.881,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:20.981,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:21.082,-92,4,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:21.181,-92,4,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:21.380,-91,8,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:21.581,-90,12,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:21.683,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:21.783,-91,8,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:21.883,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:21.983,-92,4,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:22.084,-91,8,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:22.183,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:22.285,-92,4,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:22.383,-92,4,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:22.484,-91,8,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:22.584,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:22.686,-92,4,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:22.787,-91,8,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:22.885,-90,12,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:22.986,-91,8,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:23.086,-90,12,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:23.188,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:23.288,-91,8,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:23.388,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:23.488,-90,12,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:23.689,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:23.788,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:23.889,-89,16,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:23.989,-90,12,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:24.089,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:24.189,-91,8,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:24.289,-92,4,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:24.391,-90,12,2
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:24.492,-91,8,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:24.591,-90,12,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:24.693,-92,4,-2
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:24.793,-91,8,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:24.892,-90,12,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:24.992,-92,4,-2
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:25.094,-91,8,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:25.194,-90,12,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:25.293,-91,8,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:25.393,-92,4,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:25.595,-91,8,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:25.695,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:25.794,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:25.894,-90,12,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:25.995,-90,12,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:26.195,-92,4,-2
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:26.297,-91,8,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:26.396,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:26.497,-91,8,0
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:26.599,-92,4,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:26.699,-91,8,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:26.797,-92,4,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:26.899,-93,0,-1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:27.000,-92,4,1
forest,Node_B,66:3D:FF:91:0C:09:14:A5,Node_A,AE:F7:83:9A:A9:52:C5:CD,2026-03-08 11:54:27.100,-91,8,1
